GEN_BLD_YRS_1	GEN_BLD_YRS_2	BuildGen
Oahu_SlopedDistPV_Oahu_SlopedDistPV_12	2020	0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_12	2025	0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_12	2030	0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_12	2035	0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_12	2040	0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_12	2045	204.324035724
Oahu_SlopedDistPV_Oahu_SlopedDistPV_13	2020	0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_13	2025	0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_13	2030	0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_13	2035	0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_13	2040	0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_13	2045	0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_14	2016	58.7415751818
Oahu_SlopedDistPV_Oahu_SlopedDistPV_14	2020	0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_14	2025	0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_14	2030	0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_14	2035	0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_14	2040	0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_14	2045	0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_15	2020	0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_15	2025	0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_15	2030	0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_15	2035	0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_15	2040	0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_15	2045	0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_2	2020	0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_2	2025	0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_2	2030	0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_2	2035	0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_2	2040	0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_2	2045	0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_3	2016	19.4188591404
Oahu_SlopedDistPV_Oahu_SlopedDistPV_3	2020	0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_3	2025	0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_3	2030	0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_3	2035	0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_3	2040	0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_3	2045	0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_4	2020	0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_4	2025	0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_4	2030	0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_4	2035	0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_4	2040	0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_4	2045	0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_5	2016	18.9168748302
Oahu_SlopedDistPV_Oahu_SlopedDistPV_5	2020	0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_5	2025	0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_5	2030	0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_5	2035	0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_5	2040	0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_5	2045	78.530569005
Oahu_SlopedDistPV_Oahu_SlopedDistPV_6	2016	39.5477357401
Oahu_SlopedDistPV_Oahu_SlopedDistPV_6	2020	0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_6	2025	0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_6	2030	0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_6	2035	0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_6	2040	0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_6	2045	5.89531248283
Oahu_SlopedDistPV_Oahu_SlopedDistPV_7	2020	0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_7	2025	0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_7	2030	0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_7	2035	0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_7	2040	0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_7	2045	0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_8	2020	0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_8	2025	0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_8	2030	0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_8	2035	0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_8	2040	0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_8	2045	0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_9	2020	0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_9	2025	0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_9	2030	0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_9	2035	0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_9	2040	0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_9	2045	0.0
Oahu_Waiau_10	1973	49.9
Oahu_Waiau_6	1961	53.5
Oahu_Waiau_7	1966	82.9
Oahu_Waiau_8	1968	86.1
Oahu_Waiau_9	1973	52.9
